"YMD(일자)","TT(시간)","DSTM_CD(행정동코드)","RANK(순위)","RESM_CD(행정동코드(거주지))","SPOP(생활인구합계)","M10(남자 10~14세)","M15(남자 15~19세)","M20(남자 20~24세)","M25(남자 25~29세)","M30(남자 30~34세)","M35(남자 35~39세)","M40(남자 40~44세)","M45(남자 45~49세)","M50(남자 50~54세)","M55(남자 55~59세)","M60(남자 60~64세)","M65(남자 65~69세)","M70(남자 70~74세)","M75(남자 75~79세)","F10(여자 10~14세)","F15(여자 15~19세)","F20(여자 20~24세)","F25(여자 25~29세)","F30(여자 30~34세)","F35(여자 35~39세)","F40(여자 40~44세)","F45(여자 45~49세)","F50(여자 50~54세)","F55(여자 55~59세)","F60(여자 60~64세)","F65(여자 65~69세)","F70(여자 70~74세)","F75(여자 75~79세)","FORN_LONG(장기체류 외국인수)"
"20180406","11",11110530,159,"11590620",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,160,"11110540",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,161,"11140645",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,162,"11530740",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,163,"11380590",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,164,"11305535",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,165,"11530520",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,166,"11320690",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,167,"11290810",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,168,"11650510",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,169,"11680510",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,170,"11680650",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,171,"11650570",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,172,"11140625",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,173,"11170690",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,174,"11350640",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,175,"11620625",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,176,"11290600",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,177,"11740540",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,178,"11680521",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,179,"11170570",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,180,"11590605",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,181,"11710610",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,182,"11470540",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,183,"11170530",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,184,"11305620",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,185,"11650590",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,186,"11230740",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,187,"11560630",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,188,"11230650",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,189,"11230750",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,190,"11440630",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,191,"11620595",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,192,"11620565",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,193,"11620765",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,194,"11305606",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,195,"11470611",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,196,"11620575",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,197,"11500630",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,198,"11590670",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,199,"11560620",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,200,"11110710",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,201,"11710570",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,202,"11350619",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,203,"11170560",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,204,"11740570",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,205,"11710520",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,206,"11110600",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,207,"11110680",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,208,"11170590",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,209,"11545610",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,210,"11230705",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,211,"11710632",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,212,"11320660",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,213,"11305645",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,214,"11620585",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,215,"11350665",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,216,"11500520",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,217,"11350630",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,218,"11710650",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,219,"11710690",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,220,"11650520",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,221,"11740610",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,222,"11380640",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,223,"11350570",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,224,"11215840",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,225,"11530750",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,226,"11350560",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,227,"11650660",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,228,"11290640",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,229,"11200620",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,230,"11650600",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,231,"11545670",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,232,"11740700",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,233,"11200790",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,234,"11350624",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,235,"11140550",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,236,"11320521",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,237,"11230730",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
"20180406","11",11110530,238,"11650652",9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999,9999.999
